,review_id,user_id,business_id,stars,useful,funny,cool,text,date
305,A55E0nYE-IMLSpNX8_U2ZA,2dYeCG5ErupgnhT-5irtFA,_ab50qdWOk0DdB6XOrBitw,2,1,0,0,"I was at work downtown and needed a quick bite to eat on my lunch break. Acme was the closest thing. I just wanted to order to go, but still had to wait a few minutes outside before they would let me sit at the bar and do so. While I was waiting, I looked at the menu outside, so I knew what I wanted and what the prices were. When I get inside and order, my check comes and everything is marked up by 2 or 3 bucks. When I said something, they just shrugged. I didn't have time to argue, so just accepted it, but thought this was very shady. I get my food and walk back to work where I open it. I ordered the crab cake, which I was told was 1 giant one. It was 1 for sure, but 1 regular sized one. Not only that, but there was no remoulade to go with it. What?! My gumbo was good though.",5/8/14 5:36
306,osUUbek4d1Cfth0Q5A9tHQ,8pn7wqOtvorRzVUkdJzjyQ,_ab50qdWOk0DdB6XOrBitw,3,0,0,0,"I'm not quite sure what the big deal is with the chargrilled oysters... to me, they're for people that don't like oysters, so they can say the eat oysters... they were so overcooked that they disappeared in the shell with some cheese and olive oil... dip your bread in and, whatever... the raw oysters were good, and the atmosphere is nice.",10/2/16 15:59
307,heu3GWtiK9czOQkXGX3YdA,RD-cQ1qxikfIjrUlPagffg,_ab50qdWOk0DdB6XOrBitw,1,1,0,0,The food was cold when it came to the table and the service was awful!!!!.....  The overall wait wasn't that long because we had to share a table with three other couple. I would not recommend this place to anyone and it is my last time visiting.,12/22/15 0:42
308,TwC1v-GgjBKlaIqlL9r7JA,OX6870WoUzX1QZZRGQUAFQ,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,Still one of the best meals in the French Quarter. Don't let the lines scare you. They move pretty quick. The sampler platter is great and the po boys are the best. It's a must visit for me.,11/7/17 0:14
309,NX04fsbb8shXqbE4XJHmRQ,Hc0v8M1RP6sUuFQ2_zLP6Q,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,"We ate at the Harrah's Casino location.  We had the Half Fish Po-Boy& Jambalaya, in which both were yummy.  We also stopped in late one night and had Buffalo Wings)very Meaty) and some Popcorn Shrimp Salad.  Everything here was good and easy to order.  I would definitely suggest this place at any of their locations.",3/18/16 21:25
310,69JuztnaUHdNssPFr8SABA,99J5SDwQ27zeETNZ9LPKsQ,_ab50qdWOk0DdB6XOrBitw,5,0,0,1,"This was my first trip to New Orleans and the chargrilled oysters would be one reason I would make New Orleans a city I would visit on a yearly basis.  The chargrilled oysters from Acme are probably one of the best things I've ever had.  We ordered 6 chargrilled and 6 raw.  The raw oysters were really good as well.  This is the first time I've ever seen oysters this big.  If you're hesitant with raw oysters, you definitely need to try the chargrilled.  It will probably change your life.

One mistake we made....we went to Acme Oyster our first night....all other oysters we ate from other places were no comparison.",6/24/13 23:35
311,NkMCDqjTf0z6v4kQSs87ig,#NAME?,_ab50qdWOk0DdB6XOrBitw,5,0,0,1,"My wife and I were on vacation in New Orleans and we decided I must try some boiled crawfish and the normally long line for ACME was reasonable.
 
We waited about 10 minutes to be seated and I ordered the 1 pound order of crawfish and 6 chargrilled oysters.
 
They came out and the crawfish were tough to open up and eat and the meat in the tail was ridiculously small, but sucking out the juices were good. I can say I don't need to order them again, but I am glad I tried it.
 
The chargrilled oysters on the other hand were AMAZING! Super buttery and a melted film of what tasted like a fine parmesan cheese. Just the best! You must try these.
 
The table next to us was about 4 20 something year olds and they ordered the etoufee plate and scarfed it down in about 2 minutes, it was insane, but having etoufee early in the trip, I knew why it went so quickly.
 
Super great service, cool ambiance, and the food was definitely 5 star!",2/24/16 23:37
312,#NAME?,0e0zx9n0lZfCYUV3H0tuLw,_ab50qdWOk0DdB6XOrBitw,2,0,0,0,The place it's overrated. Go to Felix Seafood Rest. for charbroiled oysters at the French Quarter. Less of a line and so much better service and taste!,1/3/17 8:03
313,UbuCpmmcwDIWtY0fuqRmMw,5g0EhDHF5KHCHHqmVFrJmQ,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,"We ordered two dozens oysters, their oysters are big size, very juicy and fresh. Love it.",3/27/17 18:43
314,zEP58LJ2Mx6lsboUNBICHg,fnuVTeYhuRyxLQTOI8inFQ,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,"Mmmm. I was worried this was gonna be a tourist trap. Boy was I wrong. I still prefer fresh oysters better than chargrilled, but it is a must try when in New Orleans. Having had really good oysters in Los Angeles, it didn't blow my mind but the fried fish! Wow, the batter is thin, crispy, flavorful and the fish inside is extremely tender! I don't know how they achieved such texture. I have never had fried fish this good!",3/24/18 8:42
315,nhtE8CmnwjYTbjkZMc8gsQ,5OaFQ_RSid2hmnCVCvvCAw,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,"Looking for great Chargrilled oysters in the French Quarter? Then look no further. Acme Oyster House on Iberville street offers a delicious variety of oysters (raw and chargrilled), gumbo soup, jambalaya, soft shell crab, etc. The atmosphere is also great. There is usually a line up outside to be seated since the restaurant is on the smaller side; however, it really doesn't take long to get seated. Plus its all part of the fun. If you are in the french quarter then definitely stop over at Acme's for some oysters.",4/30/12 13:46
316,RZEXFPYdw50AXcJrvE4CtA,lH0Hl1l3Vg9HftifOQBk4Q,_ab50qdWOk0DdB6XOrBitw,2,0,0,0,"Acme is one of those places that everyone says you have to go to when you're in New Orleans.  So for the our first meal in NOLA, we decided to come here base on all the great YELP reviews.

The jambalaya and chargrilled oysters were good but not great.  Service was ok (at best).  We didn't understand what all the hoopla was about in the reviews we had read.  Maybe our expectations were too high.  Fortunately we didn't have to wait long for a table.  With all the dinning options in NOLA, don't waste your time.",10/9/10 19:22
317,R0KobLqnwc7dEYo6a_pKDw,kc8Y2-6wlHLwEcZdiP00BA,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,Charbroiled oyster heaven. Wait in line is worth the wait. Super casual but food is beautiful. Mostly I eat the oysters. And they set the standard.,3/16/18 1:36
318,9_h9e_DfiDI0LWRVBnOEbQ,NiRIeSQD2FxDkkAXgQ8zng,_ab50qdWOk0DdB6XOrBitw,3,0,0,0,"Acme Oyster House was the first legit, ""must eat"" places in NOLA that my friends and I tried during our first full day in the big easy. I'll preface this by saying I had a horrible hangover from celebrating our arrival the night before in the lower garden district, so I was not 100% when we arrived to eat. That being said, after 5 days of delicious food, the group consensus was that this is a good introduction to New Orleans cuisine, but there are so many non-touristy food places to explore! On the plus side, the line was randomly short when we arrived and our group of 6 was accommodated relatively quickly. I'd also really like to highlight the Chargrilled Oysters here, they were definitely the star of the meal. A few of us in the group (myself included), were not too keen on oysters before arriving in NOLA and Acme Oyster House was a shining beacon in the darkness which has been Oysters in my life. Other than that, I can't say my po-boy was extra special or that my bf's soft shell crabs were the best ever. They were all ok. Service could definitely be better (and we definitely experienced better service and the famed Southern hospitality at several other NOLA establishments). I had to ask and remind our waitress several times to refill my water once. If, or should I say WHEN I return to NOLA, this probably won't make the cut. Too many delicious hidden (and not so hidden) gems to explore!",5/20/16 7:42
319,GdjAeeS0JbwYabDDoFc1ow,Ig0_brKk8Mwkj8zWQGY9-Q,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,"The charboiled oysters here are to die for.

It's topped with cheese and herbs it's so good. We only ordered half a dozen but it's definitely worth it to order a dozen.

It's best to come here during the week day before dinner time. We came on a Friday around lunch time and there was no line.

We also tried the sample medly with gumbo, jambalaya, and rice with red beans which was just okay. Nothing special.

The soft shell crab was also very good. A must order.

They run out of the charboiled oysters. We went on Monday at dinner time they told us they were out. So make sure to go early.",9/10/17 4:07
320,aVQRZ_ng0dP0I2TjiS83Ng,-Bo3nX8KSLzUSYVS-6c5Ag,_ab50qdWOk0DdB6XOrBitw,2,0,0,0,The long line is not worth the wait. Save yourself the time and go somewhere else. When we finally got in and ordered my food was super cold and bland. Part of the reason to come to New Orleans is the food...this was not a good representation! Won't go back!,9/26/18 22:30
321,xzOs0VgbkFAkt_bgAuVBjQ,VxiXcXUH8JWee5W7_6Uu-g,_ab50qdWOk0DdB6XOrBitw,4,1,1,1,"Was in town over the weekend. We tried to get in late on Friday but they said they were closing. No big deal...I will be back. Made it in on Sunday afternoon. Had a dozen raw and a dozen char-broiled and they were fantastic. Unfortunately I don't liver her because I think I would have oysters growing out of my ears!! 
Nice large place and reasonably priced. We enjoyed our food, beer and the Saints game on the big TV.",12/8/08 18:51
322,qR9xqvBzPcLWIsfMNJxElA,KTft6z3BM-ZmzGePQRvaTw,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,"Oysters galore!

If you want some oysters (and craw-fish in season) this is the place to go. Wait in the long line outside (with a drink in hand) because it moves quickly and well worth the wait. We got a large tray of grilled oysters and then a seafood mix platter and we were in seafood heaven. 

The cat fish was also great. dont miss it.",12/30/13 17:12
323,XsjK_oBK5WLztHg4CkTj_g,CLEcrXBD-Ia4xAfgD1Ouvw,_ab50qdWOk0DdB6XOrBitw,3,0,0,0,The food was good but it lost a star because of seating.  The tables are set up in a way that makes it hard to get around.  I don't mind sharing a long table with other people but I don't appreciate it when it comes at the cost of space and comfort.  It was kind of loud for me but I don't think it was louder than average.,5/20/16 2:22
324,DPNPJjty_hDCi3M3M2oYiA,WDtfOTjdeTgsjqVwFAeqIw,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,"First meal during first trip to the south.

Touted on RoadFood.com, so we decided to check it out. There was a line half a block long, but the hostess said the wait was only 25 min. Our baby was in a good mood, so we decided to wait & hope for the best. The line went quick, even though the Saints playoff game was on!

I experienced my first po'boy here - the Peacemaker - and it was awesome! The Tabasco mayo really made the sandwich.",7/17/15 0:11
325,V06lAu7zVeW8j2DmbaNWFg,Bx1iLCgUyu4HPepkYut4Uw,_ab50qdWOk0DdB6XOrBitw,5,2,0,0,"GET THE CHARGRILLED OYSTERS. Soooo good. Definitely best oysters I've ever had. 

Everything else was great as well... I got the Jambalaya and tried a bit of my mom's New Orleans Medley.  I also appreciated how even though our party was there for more than 2 hours catching up (don't worry, we kept the beer and food coming), they didn't try to rush us at all. Service was good... attentive enough, but not overbearing. 

Definitely recommended, especially for visitors. They offer a good variety of New Orleans style cuisine that tourists would want to try, and the food is delicious.",10/10/12 16:52
326,XDyiHI9EhZmbCocPpIk9_A,aMMcMjcHnig4VasjWf-YJw,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,"I love this place.  Its got good prices, good food, and the one in Metairie you dont wait very long.",4/20/14 0:13
327,pJeHcmCCT7XgeKTuVtfgaA,Bzq1tZI3SMsewc2FerFcOA,_ab50qdWOk0DdB6XOrBitw,4,1,0,1,The 10 napkin roast beef po-boy sandwich is a New Orleans must eat. There are other reasons to eat @ Acme - particularly if you like oysters. There way be a wait for a table. The people waiting in line are fun to speak with and the time goes quickly.,12/17/17 18:04
328,ZsTgtjn_msIrOaMkgeSm-g,sJNNtztWuHCeDINAE1NEmg,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,"Came here with my boyfriend and a friend of his, honestly I wasn't expecting much from an oyster house but it was everything and more. The grilled oysters with garlic sauce were amazing!!!! We had that for the table. I order the crab cake entree that came with hush puppies and jambalaya and baby let me tell you it was EVERYTHING. Everyone at the table enjoyed there meal. My boyfriend and I decided to share a banana foster cheesecake and my only complaint was that I had to share it with him lol. I've had banana foster and I've had cheesecake but never together and it was heaven In my mouth. The staff was extremely friendly. This place has a great vibe. Will definitely be back 

FYI there is always a line to get in this place but it's so worth it and the line does move pretty fast",6/23/16 22:27
329,FKaL_n_uoHTlFNvuAfLXyw,u6DHB83bkVyQheRpJuuEew,_ab50qdWOk0DdB6XOrBitw,5,0,1,0,"When I get to heaven, I just know there is going to be an Acme Oyster House on the corner of clouds 1 and 2. 

I always try to find something new every time I go out of town but when I go to New Orleans I ALWAYS go to Acme Oyster House. Otherwise my trip is ruined. 

They have the best oysters. I could eat a billion of them. People ooh and aah about the po-boys. The jambalaya is out of this world good. I can't think of anything that is not just the best. 

Great atmosphere and good, personable service. 

Don't let the line 30-50 deep outside the door deter you. Your patience will be rewarded. The way I see it, If you don't like Acme, that's one less person I have to stand behind in line. Smiley face and a star.",1/10/11 23:05
330,cYBSSVZxZQtWA21OOFGWBQ,S66vRJqf3W5ShISLZ7YKaw,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,"I simply love New Orleans...as long as we are not referring to football :-) The chargrilled oysters are AMAZING. I don't usually like oysters but these tickled EVERY fancy. I cannot wait until we go back to the NO...Super Bowl, Mardi Gras, friend's birthday...",1/28/13 22:37
331,gcIkOp96QLFNUrj6iFJpJw,7qydZ1NJ_iSpUcrnUQ3_AQ,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,This is a very casual restaurant but has great food. The gumbo in the bread bowl is the way to go. Also the fried oysters with their special sauce is amazing. They serve it with break so you can soak up the juices. Our server was very nice and the bussers were all very accommodating given we had 12 people sitting at an 8 person table. If you are looking for fresh seafood at a reasonable price and don't feel like getting all dressed up I suggest this place.,12/1/14 5:56
332,St8ERMnkqOl39535G9OW_Q,V7qXTEUxHGg2HiTzNVLP1g,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,"Great experience as it was the last time. Charbroiled oysters are fantastic and their seafood po boys are fantastic. Everything else was a little bit the same as anywhere, especially the roast beef.",8/14/16 0:58
333,_K61zt0gOXdKCvRM3QDoVA,rankQS-VbA14YLWVJXDxcQ,_ab50qdWOk0DdB6XOrBitw,3,0,0,0,"Came in here for a late lunch with my hubs when were in NOLA for the weekend.  We had the grilled oysters (YUM) and the seafood etouffee- which was just ok.  They def seated us quickly and the servers were attentive, just with all the amazing places to eat in this city, I would probably skip over this one the next time we are in town.",6/7/17 20:23
334,qFAJMM3b9I614egP9shZug,Ofj4dQb8FOA1ukRbDjITmw,_ab50qdWOk0DdB6XOrBitw,5,1,0,1,"Came here around 11:15-30am and we were lucky enough to beat the wait!! When we left around 12:30pm, there was a line of maybe 20 people waiting (IN THE RAIN) to be seated. It really does pay to come early!!

We tried:
-chargrilled oysters
-boo fries: I'd honestly skip this next time; fries were limp and soggy, gravy wasn't that good. (Disclaimer: I lived near Canada for years and have had a LOT of poutine, so I may have some bias in my review.)
-New Orleans medley: gumbo, jambalaya, red beans/rice/sausage
-fried shrimp/fried oyster platter with a side of jambalaya: the shrimp were HUGE, flavorful..and the batter had the perfect amount of flavor too. I originally wasn't going to order the jambalaya, but I am glad I did, as it was a surprising favorite
-pepsi products

Fast and efficient service, nice waiters, and good food. Again, come early so you don't have to wait!",2/12/18 1:24
335,4iS3ZHiYTGolQTsLxPuizw,tAqPpHENCWdsf-B7wk51Yw,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,"Got to the restaurant and found a 25 minute wait in the line outside.  No problem, just went in to the bar and got a couple drinks (they are prepared to serve you in plastic cups) and went back to the line where my wife was holding down a spot.  the couple behind us did the same and we struck up a conversation.  Don't know how long the wait was, but it did not matter.  We had a drink and some great conversation with our new ""friends"" and time flew by.

Once inside we ordered a half dozen of the recommended chargrilled oysters.  Yum!!!!  they are grilled and coated with butter and cheese.  To die for!

For our entree, we finally learned that we keep ordering too much food, so we split the Fried Peace Maker Po-boy.  It is a combo of shrimp and oyster (fried of course) with a Tabasco infused mayo.  With a little added Tabasco that is on the table, it was fabulous.  We also got a side of wonderful Jambalaya.  This was wonderful and just the right amount of food.

You have to go to ACME!!!!",9/11/12 2:08
336,hXlinSgbN5NXg1RgncMlZA,MwUbaK8f9vVSynQt83_xwQ,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,"Best place to get oysters in New Orleans in my opinion.  One of the guys told me in an average shift they shuck thousands of oysters and I believe it.  They are a smooth running machine and the food is great.  It is a fun little place and can obviously be very crowded at times.  

As a tradition, it is always our first stop on a New Orleans trip.",10/23/15 17:34
337,SelwR4LGoiFr3YUoqaY71A,hBQegsppW7xbcnMCWIc0Xg,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,"Of all the places in New Orleans we ate, THIS is the place we made a mad dash to right before we had to be at the airport for our flight home so we could taste Acme's chargrilled oysters just one last time. The chargrilled oysters are so good, you'll be thinking about them wistfully days after eating them.  I've also had the Fried Peacemaker po'boy a couple of times and it quite delicious as well. Plump fried oysters and shrimp with a tabasco mayo on delicious french bread. I'd fly to New Orleans right now if I could just to eat at Acme again. I wouldn't waste time (or valuable stomach space) ordering much from the rest of the menu. The oysters are the real star here.",1/3/13 22:28
338,1ygXx815GRuewjWrgc-hrg,UIzFPqI5NigQ6Nmapawyiw,_ab50qdWOk0DdB6XOrBitw,5,1,1,1,"Holy moly that chargrilled oyster dish honestly was soo good I was thinking of a way to take home some sauce to try recreate this wonderful dish.. Just give me more bread to dip! Ohh that Aligator Beer or something was very strong, totally got buzzed after 2 cups. After 4 cups even the poboys tasted like oysters.",3/6/09 21:38
339,1T7kLs5fnQ3OKT-DD9b6HA,T5mNHTj2ZI4cEXDIzb8jqg,_ab50qdWOk0DdB6XOrBitw,3,0,0,1,"A little bit of a tourist trap. Overpriced oysters, but some of the freshest I have eve had!! If staying near French quarter, easy to walk to. I would definitely recommend lunch vs dinner to avoid a long wait",8/16/13 18:13
340,M9q4ELd7wxohluZVeNRhDg,zEuTnMbf5IEQ1TiEGWHVQg,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,"Had a really good experience at the Acme Oyster House today for lunch.  The line seem long but we had a table in only 7mins. The waitress was very courteous and offered good recommendations. The bar type decor just puts you in the mood for a drink, so I ordered a mint julip - delicious.  Other food: (1) charbroiled oyster - one of the best we had in town.  (2) Raw oysters - again one of the best, no sea smell, but rather small.  (3) shrimp & fish platter - very good although the fries were cold. (4) shrimp etouffee - good but cold (5) kids burgers - not good at all, also cold. Overall, good experience but if you want better oysters you can try Felix or our favorite being Drago's at the Hilton Hotel.",9/3/18 18:43
341,kegNpzrhvnwjIN2WBep2MA,jCwMSHrjiYg6HXunnrufUg,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,Service here was so so. The fresh hot oysters made up for it. It's very crowded in here and they move you along very fast. We ordered our sandwiches and french fries. The french fries never made it to the table. They were probably taking off our bill. The poorboy sandwiches are very delicious. We will be back,1/22/18 16:33
342,p3fDAD76LO0r4vo_ul08sw,TWItJvxZRWw8D-2Huj5rGw,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,Everything here was so good. I had fry catfish and shrimp and it was pretty fry and good.  My favorite place to go in new Orleans.,10/1/16 18:53
343,JZV-Ffl3xhB5SsWnzXkl3w,1sB4v4EB-pxjsXwJC96S2A,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,Love their charbroiled oysters! Went because im a big fan of Man vs. Food and the place did not dissapoint!,8/17/13 12:08
344,bSPDeNvrZDT3U8KZ5UxptA,7AcnFFwJdgXbu3MhyIgP4Q,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,One of a kind fried seafood. Crowed seating  but then food is worth the sacrifice. Service is good,6/18/17 2:36
345,KrAvkZCv2q2nWY0su8bdeg,XhXRx0meTXi7b_DdGZd-dg,_ab50qdWOk0DdB6XOrBitw,3,0,0,0,"Acme Oyster House is a tourist-y seafood restaurant in the Quarter, but they keep standards fairly high, so I'm rating it a little higher than I would normally rate such a place. I wouldn't have darkened their door except that my family was in town, and for some reason they have a mortal fear of traveling outside the Quarter, and this place always has a line outside the door, so they assumed it was going to be good. The line outside is totally misleading: the restaurant makes everyone wait outside for a table, even when there are plenty of empty tables inside! It is complete theater! They just want to look like they are constantly busy, so they make everyone wait outside and the hosts seat parties at a purposely...shall we say ""deliberate""...pace.

Inside is a bustling, high-volume operation, with a menu that contains all the NOLA seafood standards. During our visit, we had a dozen raw oysters ($13.50), and they were good...shucked in such a way that the liquor remained, served with all the normal accoutrements. For my entree, I had a fried soft shell crab platter ($16.99) with french fries and cole slaw. The crab tasted very good and fresh, and though it was fried perhaps a little too ""vigorously,"" it had a nice cornmeal crust. The fries and slaw were so-so. Another member of my party had the Peace Maker po-boy ($12.99), which contained fried oysters, shrimp and a Tabasco-infused mayo. I had a bite and it was pretty delicious...if I ever find myself at Acme again, I'm going to order this. Another member of my party had the New Orleans Medley ($12.99), a sampler trio of gumbo, jambalaya and red beans & rice. They were all competent versions of NOLA classics, but definitely nothing to write home about.

For dessert we shared a bread pudding with whiskey sauce ($4.99). It was OK...again, I've had much better. It was a little bit dense and oversweet. The restaurant is very noisy during dinner time, and service is brusque but competent. For a tourist place, you could do a lot worse than Acme. You could also go outside the quarter and go somewhere like Superior Seafood, which costs about the same and is far, far better in every way.",3/2/12 19:31
346,cz0njgYxe8vujpRxANiZcw,D9Ouar9ujzlARJ9cwK_0fw,_ab50qdWOk0DdB6XOrBitw,5,1,0,0,"My sister, mother, and I just got into town and came here for dinner on multiple recommendations.  It did NOT disappoint, shrimp & oysters are AMAZING (and the sweet potato fries were the best I've ever had!)",9/24/15 22:56
347,dFx75aCeFWcs0zjiFXNTxg,q--tunc_TsR-dJFer6dSNg,_ab50qdWOk0DdB6XOrBitw,2,0,0,0,"to be fair, we didn't order oysters.

but still, between the boo fries, gumbo, and shrimp po boy. mehh, i've definitely experienced better. gumbo came out first, but was cold on arrival. maybe i'm not a gumbo person, but this was not as delicious and wonderfully seafoody as everyone describes gumbo to be. shrimp po boy was lack luster. like a pile of frozen popcorn shrimp for $15. which seemed a tad overpriced if ya ask me. last, the boo fries. possibly the only saving grace. skimpy servings, but the beef chunks were greatly appreciated. 

overall, great service (we sat at the bar) and way below average foods.",11/6/15 21:22
348,MPI5V_hSgPiLBJ8z_9U5Vg,53oQWFixs7U8N5s3uzePYQ,_ab50qdWOk0DdB6XOrBitw,5,10,8,4,"Bruh, this is seriously one of the best restaurants I've ever been to in my life. To all the amazing people that work here, thank you for such a good time and thank you for providing such wonderful service. 

D-He be the hostess with the mostest, fabulous baby. And funny too. 

Hollywood AKA M.-He is the best oyster shucker far and wide. He's been shucking oysters for over 35 years and in doing so has been able to travel the country. Ain't nobody finna shuck an oyster like him. Check the video for proof.

Lily-She is an extremely friendly waitress who is quick-fast on her feet and does everything with a smile. She also knows where to hang out for the night. 

James AKA Mr. Classic Man-He was cool too, but mostly just cute, LOL.

Okay, so my friend and I came to this place after hearing good things about it. Upon our arrival, we noticed that the line was pretty much down the block and were like um no. But the host told us that if we sit at the bar then the wait would only be like 20 minutes. Sounds good I said. Less than ten minutes later, we were inside, at the bar with menus in hand. 

As we sat, waited, and chatted, I learned from the infamous Mr. Hollywood, how to shuck an oyster, what makes an oyster good, how oysters are caught, mad other things about oysters and a little something about clams and mussels too. 

I opted for the charbroiled oysters and the soup of the day, lobster and corn bisque. Fam! That. Food. Was. Legit. Like legit legit. I wanted seconds and thirds but the way my stomach is set up...The bisque, cooked to taste with the right amount of lobster and corn. The oysters, damn them oysters. I wonder if they can be mailed to me. They had the perfect amount of garlicky butter and apparently there was cheese on them which was not overpowering at all. 

My friend had the catfish and fries and was given enough of it to take on home. She absolutely loved it by the way. 

We both got some food to go because it was oh so good. I'm trying to bring it back to Brooklyn but we gon see. 

When it was time to go, we didn't wanna. If I loved here, I'd be here everyday. All day.",6/18/17 13:23
349,F6GIvauS7BPheMl-iDwlMQ,sll1FI37yicsehZtqMR_4A,_ab50qdWOk0DdB6XOrBitw,5,1,0,0,"We tried dining here yesterday but the line was too long so we decided to come back today.  There was still a line but we had more time to wait.  Needless to say, it was well worth the wait.  The highlight for me though were the chargrilled oysters.  They were simply divine.  I wanted more but decided to order the crab cake platter for my entree to include fresh fries and hush puppies.   I was a bit apprehensive to order the crab cakes because I knew it would be breaded which I typically don't like.  Let's just say N'awlins got it going on.  My crab cake was seasoned to perfection.",7/4/16 22:02
350,rWtulNII_1fO-Pd85nExmg,xdgr93mUbW42BNTi2WIqgQ,_ab50qdWOk0DdB6XOrBitw,5,2,1,1,"It was on my list of places to visit while visiting NOLA after seeing it on Man vs. Food.  I can't comment of the wait because I was lucky arriving at 10 am on a Sunday on Mother's Day.  There was no long line down the block from what I've heard.  I ended up sitting at the bar and chatting up with the customer and the shuckers (I guess that's the term) at the bar.  I knew wanted the oysters but couldn't decide if I wanted the grilled or oysters on the half shell so I go both.  The raw oysters came out first, they were large and juicy.  The best I've had so far.  Up next were the grilled oysters which were piping hot covered in tomato sauce and cheese served with slices of French bread.  Being nosy, I saw the guy next to me order the soft shell crab po-boy seeing it come out I was drooling.  The sandwich looked really good so next time I order that.  Service was great and the guys at the oyster bar were funny.  I'll be sure to come back again to check out other items on the menu.",5/31/13 0:06
351,vbAwibUiiQH822jUG5UIqQ,0J348CvAHwVTDOK_SWXH9Q,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,"The ""Famous Chargrilled Oysters"" are exactly what they say they are...A..M..A..Z..I..N..G!!!  I honestly was never a fan of oysters until I came here. This is my #1 seafood place to visit when I'm in New Orleans.",4/1/14 22:31
352,md-QRTSRMpnowudp_vX8OA,4PtAZxV_wQMU3GUcLDOqIw,_ab50qdWOk0DdB6XOrBitw,5,1,0,0,"Awesome had the Char-grilled oysters, shrimp etouffee. Fried soft shell crab and a shrimp po-boy! We are stuff!!! The staff is great and it one of my favorite places to come when I'm in NOLA!! Will definitely be back!! In Nov..",5/14/17 21:20
353,tE-mo73rdTt2kc1tGT1F4w,NWNHBASUfIFp50T2B5v8_Q,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,"I love everything about this place, except the long line to get in!!  Although it does go really fast, and only makes the food that much better.  If you don't like raw oysters, this is the place for you to try their chargrilled oysters.  I've had a taste of just about everything on the menu, and even my spice-sensitive tastebuds could handle it.  I go here on every visit!!!",1/5/15 0:16
354,0XDXiO3uCUgYMg-17eBzBQ,mgyvX0pLqhfKMhEadjJNhQ,_ab50qdWOk0DdB6XOrBitw,1,0,0,0,"Meh.  It's okay but not worth the wait in line. The fried oysters I got were cold and dry. My boyfriend got a seafood combo that also came out cold. Obviously not made to order. My boyfriend heard a staff member say to a customer ""people think that just because there's a line outside that the restaurant is good, but there are other places nearby that are much better"" . Nuff said. NOT yum",10/24/15 1:31
355,cADXCLCD0NLdMB2fe-4xKw,xNhcqqyComavM7-duzy4Bw,_ab50qdWOk0DdB6XOrBitw,5,0,0,0,"Oysters three ways, charbroiled, raw, and on a half and half po boy. This was my first experience and this was pre-Katrina. Very late review, but I remember it clearly. Holy crap was it good! I have since been back to another location (Metarie?) and it was just as good. This is an establishment, it is a must when in NOLA to go once. Do go to the FQ location, it's a bit kitschy and cramped, but it is the best ambience of the two I have visited. 

Oh, the other po boy half was fried shrimps, and they were some of the best I have ever had.",3/15/14 5:56
356,o1KbCHw0G475Er7437okyA,lu0dbqtBh7O3M0ME-Zfj3w,_ab50qdWOk0DdB6XOrBitw,5,0,1,1,"A nawlins dive bar with stellar oysters. I've had baked oysters all over New Orleans, and these are the best. Go ahead and get a dozen, or you'll regret it. The line is usually long, but it moves quickly. I also enjoyed the crab claws and the house made cocktail sauce.",1/2/17 20:28
357,qMW3RZFFJm1mZP9JbPmTsQ,ipxNVQvDATXcvDLjDKMxuw,_ab50qdWOk0DdB6XOrBitw,4,0,0,0,"If you spend a lot of time on Yelp, your nose probably starts to turn up at this place as touristy and overrated. While it certainly is touristy, they do a great job. 

The chargrilled oysters really were fantastic. I discovered I didn't really like soft-shell crab (""the mustard"" is nasty!), but that wasn't their fault. 

Get here about 10:50 before they open and you won't wait long.",2/24/14 2:37
358,_MvIY3ezYgvEIX6D1wNJSQ,z6lxnYSNtjdNkbbZ5i2kEw,_ab50qdWOk0DdB6XOrBitw,3,0,0,0,Queue was 45 minutes. Don't think the service was brilliant. We ordered raw (on ice) oysters & chargrilled. Kids had the Boo Fries. For some reason we ended up with a platter of a dozen fried oysters with hush-puppies too. I felt sick. Too much. And it took ages for our drinks to come. Not impressed.,5/30/13 12:12
