review_id,user_id,business_id,stars,useful,funny,cool,text,date
Jxtn-mgeuruTmjrPZp8CkA,BeLJc_L_FJD9FzbDTU9ahw,VQcCL9PiNL_wkGf-uF3fjg,5,2,1,0,"I loved this place. The doors and windows are open, lots of natural light and a good breeze for lunch. It was nice to sit down and relax on a hot day. The food is so good and really pleased with portion size.

Fried Alligator Bites - get these! They just taste like a chewier fried chicken. Fun to say we tried alligator
Shrimp Po'boy with Hush Puppies side - again, another good choice
Fried Perch Po-boy - good pile of fried fish on the sandwich and tasty
Bread Pudding - OMGGGG THIS WAS SO GOOD",2016-03-18 13:29:56
EwU6nNQ8N8EeTihD6CBHvA,zGwaq8e0SennW8YhoAA22Q,VQcCL9PiNL_wkGf-uF3fjg,1,0,0,0,"Worst dining experience of our entire trip. Came here for dinner and sat out on the very tilted balcony. 

This place is an oyster house. Don't get anything other than the oysters. Service started out strong, and we ordered the chargrilled oysters which were amazing. After we ordered two seafood pasta dishes. They took forever and then came out completely COLD! Not room temperature or lukewarm, but cold. The dishes were both watery and didn't have much flavor (had a good amount of seafood though). Hoped the service would make up for the bad food, but was disappointed when our server was extremely slow and dragged out the already lackluster dining experience.",2017-03-05 05:15:45
i_rSCVEb-EIJHIu03e9gtQ,0Bgf8AU0jGUp_1q___Q68w,VQcCL9PiNL_wkGf-uF3fjg,5,0,0,0,Truly a taste of NOLA! Loved everything from the oysters to the gumbo! Can't wait to go back on my next trip to the big easy! :),2016-02-13 01:58:37
0KXW_v0Q87u8sKQuWgII1Q,eP9g0ucAhIff4ZwdYrqcGg,VQcCL9PiNL_wkGf-uF3fjg,3,1,0,1,"Came for dinner on sat around 8:45pm. Estimated 45 min wait for a party of 7. Scored a table upstairs where there's more room to maneuver. Ordered the crab claws, raw oysters, and charbroiled oysters to start. The sauce the crab claws came in was really good. Too bad I ran out of bread to soak it up in. Just wished the dish was a little hotter; it came out lukewarm. I favored the raw oysters over the chargrilled. Something about the chargrilled ones were a little too salty. The baked shrimp tortellini was a pretty heavy dish but tasted better than the taste of New Orleans. You can check-in for a free app but it was only $10 off; not the full price of the appetizer. That wasn't indicated anywhere for the check-in so a little false advertisement there. Not sure if I would come back since there's a million creole restaurants nearby.",2016-12-04 17:13:42
E_38iLuTM3UEpmHK9lwY5A,0HjeAwCrfdbJgOAlP6b9Tw,VQcCL9PiNL_wkGf-uF3fjg,5,2,1,0,"This was our favorite meal during our short trip to New Orleans. I will preface this by saying we came here after a few drinks so it was bound to be our favorite meal regardless. We got to sit out on the balcony facing the church which was lovely on this nice warmer night. Our server was just what we hoped for. He managed to suggest everything we were thinking of getting, was extremely entertaining, and attentive. 

We couldn't decide between all the different types of oysters we don't have the option of back home so he brought us two of each, which was perfect. the amount of breading and parm they added to some of them took away from the taste of the oyster itself but all of them were delicious and I'm glad we got to try some. We got the blackened redfish and taste of new orleans so we could test out some jambalaya and gumbo. All of it was spot on delicious and just what we wanted. Redfish was a bit overdone but seasoning was right on. 

Prices were not bad at all. They're open late. The atmosphere ties into the quaint french quarter feel, and I would definitely recommend stopping here!",2015-11-20 17:46:18
j6Y1Oh1yfxA7ccwUq252JQ,wF6Pic3rOG8_yQBtFZEq_w,VQcCL9PiNL_wkGf-uF3fjg,4,0,0,0,"Good service, raw oysters and chargrilled oysters fantastic!  4 stars simply cuz shrimp in the shrimp n grits were small",2017-03-05 13:39:25
2hVSyR0ZRDBrqG0-9jReMA,T9R0Q6fBNps-RHi5N0ds8w,VQcCL9PiNL_wkGf-uF3fjg,2,2,0,1,"I really don't understand the positive reviews for this place. The only conclusion I can come to is that so many people probably come here as tourists, you get a wide range of undeveloped palettes and nondiscriminating opinions of service.

The food was super mediocre (crawfish and crab ravioli) that may have been just regular frozen ravioli. The dough was thick, the filling flavorless.

My biggest upset was the service. I sat at the bar and to my horror, considering this is a ""nicer"" seafood restaurant, was being served by a guy (my check said Larry) who kept referring to me as ""sweetheart"" and had a full mouth of gold and silver teeth. Talk about my appetite being ruined. Regardless, I blasted through my meal and went to pay...

What the f*ck. I get handed my check and the first words out of Larry's mouth are ""Anything you write on here..."" (pointing to the tip area on the receipt) ""goes into my check, but anything else goes into this bucket back here that I can split at the end of the night"" (pointing to the *cash* tip bucket behind the bar). 

Excuse me? Really?",2012-02-02 22:02:10
ZM8xQISsnnpCf90DDe1GZg,1Fa4m3-H6tzr_12fkbjNxg,VQcCL9PiNL_wkGf-uF3fjg,4,0,0,0,"Super busy even on a weekday but we came early ~4:40pm and were seated after a very short wait. Servers were friendly but difficult for them to be attentive considering how busy they were. I love that they had different grilled oyster options but I must admit that Acme Oyster House still tasted better. Ask to be seated in the balcony if the weather is nice. It's got a great view and is a lot quieter and more intimate. My favorite of the night was the crawfish ravioli and my husband's favorite was the crab claws appetizer. Overall, fun place to eat while in Nola.",2018-03-15 22:59:40
B0Zv5DAuZuX29XeD5C-dMg,cFwGbndc81cQSpOwPsTXVA,VQcCL9PiNL_wkGf-uF3fjg,1,0,0,0,"This is the first time I have written a review, I was that disappointed in this restaurant. After waiting in line for 1 1/2 hours (we were told it would be 35 minutes), we were also told we were next 50 minutes into our wait.  Apparently this was  ""because the kitchen is having problems"", we were then escorted upstairs with 16 other people all to be sat at the exact same time in an empty room.  We ordered a salad to start which was delivered to the wrong table.  This table got the salad for free, we ended up having to pay for our salad.  They offered to take it from table and give it to us, but I don't want food that has been at a strangers table.  We then had our entrees delivered: peel and eat shrimp and chicken and sausage jambalaya.  The peel and eat were over cooked and not deveined, we also had to request cocktail sauce.  The jambalaya only had sausage and no chicken and was served with two pieces of dry white bread.  The positives are that the waiter was fine and attentive in refilling our drinks.  I would not go back",2015-02-22 18:08:39
WaqOUIULUg8WB25rTDKyrg,L1eAJ0x1Kb1D5-D-twIWqw,VQcCL9PiNL_wkGf-uF3fjg,4,0,0,0,What we loved most about this place was the shrimp and grits! Favorite dish. Delicious! Flavor was the best. The inside of the restaurant is so cute. Very New Orleans. Service was quick. Price was reasonable on most items.,2018-03-16 17:37:54
IbhUynv97iYOnXomleDrZg,OeC648JatYfDM9pmsqkoCQ,VQcCL9PiNL_wkGf-uF3fjg,5,0,0,0,This was an awesome find. Our waiter was great. We came in at 10pm and Tyrone was great. He had great suggestions. The food was awesome. The bananas foster cheesecake was unbelievable.,2017-09-21 04:33:31
x8ft6cmT_uXD_hdKu3ItXg,woiKTKGP4ErVMXtbcqMGJA,VQcCL9PiNL_wkGf-uF3fjg,2,1,1,0,"Way too pricey for what it is! I was drunk when we went inside. Sorry Honey but even more, sorry Walet.",2013-01-03 23:49:08
o1qL-v33LEXi_28xcGcBBQ,n6pYkyW8ItRL6eugfTm6-w,VQcCL9PiNL_wkGf-uF3fjg,5,0,0,0,"Came here for a bachelorette weekend, and we loved our experience here. Super friendly staff and excellent food. The chargrilled oysters were to die for, the catfish was fresh and full of flavor, and the bread pudding was yummy. We also tried the fried gator which was surprisingly reAlly good. We also had the oysters on puff pastry, and we loved it. The New Orleans sampler was a very large portion, and should be shared as it's a lot of good.  I highly recommend this place.",2014-08-25 17:10:14
EeNUBv7xXANTIzNta4aqbg,OLez7n4JQDgQcYYgtdi9KA,VQcCL9PiNL_wkGf-uF3fjg,4,1,0,0,Bloody Mary are really good at the Royal House. The best place to sit at is the bar. The bartenders are really cool and funny and take really good care of the customers. I recommend the Oysters and a Blood Mary to everyone.,2016-09-06 17:46:19
37Gacfi-vdv3FllKvX3v5g,b_ySY8-w5bMGum62YqBeIw,VQcCL9PiNL_wkGf-uF3fjg,5,0,0,0,I always love The Royal House. The Oysters are fresh and the service is impeccable.  I always sit at the bar unless I can get a sit on the balcony upstairs on a nice sunny day.  This time in addition to fresh oysters we ordered the duo of chargrilled and Rockefeller which were both great smelling and tasting.  I'm not a fan of cooked oysters because they've never smelled good to me.  These were tasty.  We also got the shrimp poboy which had bread rivaled by any bakery in Boston or Philadelphia (if you've eaten sandwiches there you know what I'm speaking of)! The cocktails are strong and the bloody Mary's are tasty! Located on the corner across from the Omni and the courthouse in the French Quarter.,2018-02-11 17:09:25
ReHZBfoWlTfOOSsaOQLZSw,0XWsyBZejNSaT7UL-E-IGA,VQcCL9PiNL_wkGf-uF3fjg,1,0,0,0,"So disappointing!!! After the great reviews, we felt compelled to come. Our food took over a half hour to arrive, during non-busy hours (4pm) and was a New Orleans let down! Alligator app was okay, but just a few small pieces for $11. The sampler was a sad excuse for Cajun cuisine. Crawfish Etouffe was decent but the Jambalaya was flavorless, and the gumbo was watery. The shrimp and grits was the biggest disappointment as it was 2 greasy loves of fried grits, 6 quarter sized shrimp, and a greasy tomato sauce topped with Parmesan cheese. We had high hopes, and although the staff was nice and friendly, the food didn't hold up. It appears many items have changed and are definitely not as what is shown in the photos. Go to the Gumbo Shop.",2016-11-22 23:59:21
xYEvTShPk3eQWKtScjr-MQ,LVRSwy0ZJIT464mmkjwi5A,VQcCL9PiNL_wkGf-uF3fjg,5,0,1,1,"I was visiting New Orleans with my aunt and my cousin a fews weeks ago. We noticed the sign for the Royal House as we meandered about the local Outlet Mall. As we made our way towards to restaurant, I thought about all the delicious oysters I was about to consume. As we entered the restaurant, we were greeted by a gentleman (who's name escapes me) who gave us a beautiful smile and immediately accepted our request to sit on the upstairs balcony. Because I live in Las Vegas, as a native southerner, I could feel a thunderstorm in the air and I did not want to miss it. As we made our way upstairs, our host inquired about our day and referred to us as ""his Queens"" which I found, quite frankly, adorable. As we approached the balcony, we saw mainly two tops and since we were a three, decided on sitting inside with the windows open and a great view of the street blow. I had a smoke on the balcony in anticipation on the dozen raw oysters I had ordered. I wanted a hundred but decided a dozen would do! They did not disappoint. They were plump, delicious and fresh. My aunt's fried oyster puff pastry, my crab salad and my cousin's chicken sandwich were all delicious. Eric, our server, delivered impeccable service. Upon his suggestion, I ordered the chocolate brownie sundae as dessert. It was a perfect ending. We were clearly Eric's last table, and being in the hospitality industry myself, I noticed he was in no way shape or form rushing us through our meal.  As we left, I made sure to let the host know how much I appreciated his hospitality. I love being back home in the south and I was reminded about how much I love home when I saw Eric walking down the street, free for the day. He noticed me, greeted me and went to enjoy the rest of his afternoon. The Royal House FAR EXCEEDED my expectations and I plan on visiting every single time I am in New Orleans. Thank you so much for a wonderful midday meal!",2014-09-26 20:24:01
Tr7UYtff9vvf5yH75Vx66w,QgTI1hN-7XVhimymXo0D6w,VQcCL9PiNL_wkGf-uF3fjg,3,0,0,0,"The food was okay, kind of bland. The drinks and service was really good. You can't beat the location because it's really close to Bourbon street.",2017-03-27 20:21:15
C0WP4C5jndzszvjGTywpIQ,NFDmd77SQ_mQqHAFfehYow,VQcCL9PiNL_wkGf-uF3fjg,1,5,0,0,"I really really don't know where all of these 4 and 5 stars are coming from. I'm going to chalk it up to out of town people that really don't know good seafood or service. I am from the south so my expectations are high for service and seafood. We arrived around 2 on a Sunday and was promptly greeted and seated. The waitress was dealing with another customer so she told us she would be with us shortly. We looked over the menu and waited for awhile before she returned. I chalked it up to her being a tad busy so i wasn't upset. We had time to look over the menu several times so we went ahead and placed our order, everything from drinks, apps to entree. We settled on the oyster duo with a side of crawfish etoufee and the shrimp platter with a side of gumbo. We also ordered the oyster tacos as a app. 

We were seated on the balcony and we talked as we people watched. The app came fairly quickly and it consistents of 4 taco chips with oyster and slaw on top of them. I don't know how that can be classified as taco not nacho but to each its own. The app was pretty good, although i could taste the grit from the oyster. The overall taste was a good starter. 

This is where the meal goes downhill. We waited for over 40 mins on our meal. I watched a second line come and go. I listened to at least 5 songs from the street performers. I even watched a lady raise money for her little pig. One thing i didn't see was any food coming to my table. We finally asked the waitress how much longer. Her response was let me go downstairs and check. Well low and behold, her comes our meal. 

The oysters were room temp so they must have been sitting there. The etoufee was meh. The gumbo was pretty good and the shrimp platter was so not worth the price. I was so disappointed that i waited for this meal. 

Unless i am starving and drunk  and everything else is close i will never be back. Even if i was starving i would come out better walking miles for something else, i probably would get something hot and in a faster time.",2017-01-16 00:22:00
XlFI-fnwE8mdV_X5cM7SOA,X2SK8cfQPj0i-31mUwe2tg,VQcCL9PiNL_wkGf-uF3fjg,5,0,0,0,"Always excellent food and atmosphere! We sat at the upstairs bar with Cindy as our bartender....with a wealth of knowledge about every entree and drink in the place, Cindy made our experience at the Royal House top notch! Highly recommend taking one of the 4 spots at the bar upstairs with Cindy!",2016-07-15 18:51:41
-7wAzShd6-YND4R4fH4hAg,LW46sAn49QBkbYXmHj-RNQ,VQcCL9PiNL_wkGf-uF3fjg,4,0,0,0,"I ate there twice (Breakfast and Lunch) while in New Orleans this past weekend.  The service and meals were great. (However, we did not know that they offer a 25% military discount until the second visit. Lesson learned:  Always ask.)",2015-05-26 19:26:21
Jp5TDIlLb0rF2Em4tpNqdg,LMDVOgZKUJs3XkYR6siKcg,VQcCL9PiNL_wkGf-uF3fjg,5,1,1,1,"The highlight of our trip was our experience at Royal Oyster House....especially our waitress Becks! From the moment we were seated to the moment we left, she was exceptional. The food was wonderful as well...especially the shrimp and grits and the crab claws.",2014-09-27 15:29:08
luErzSUUCu3UNrKyhEjJug,plr21TyhpHhfra6osqduPA,VQcCL9PiNL_wkGf-uF3fjg,1,0,0,0,"Just had dinner there and it was extremely disappointing. I ordered the seafood pesactore, non e of the clams in the dish was open.  The sauce was bland and watery. Wouldn't recommend this place at all.",2017-03-16 01:18:00
AZAvhF_ya74FAlEQnZ3S4Q,5q69-nQm176Bz11NHl3fVw,VQcCL9PiNL_wkGf-uF3fjg,4,0,0,0,"Been here a couple times.  Good atmosphere.  Good food.  A little pricy for the quality, but worth it for the A/C and great service.  Wait staff is very friendly.  Worth trying if you want some local fare.",2013-08-05 19:03:39
rjJwRsSTgrsmrn2k5Ut3Uw,fUDf48stgPY_LVrMSvYm9g,VQcCL9PiNL_wkGf-uF3fjg,5,1,1,1,"Can't rave enough! The service was impeccable, ask for Becks. She was so attentive, personable, and our drinks were never empty.  The chargrilled osyters were great, the crab claws amazing-- sop up the delicious sauce with your French bread, and then dive into the redfish beignets!! It sounds so wrong ( fish and beignet and syrup!?!) but it is so so right with the crystal beurre blanc sauce. So fantastic we had to order a second batch.  Atmosphere is perfect for people watching and having a great dining experience. Wonderful value for the price. Can't wait to come back!!",2014-04-20 18:35:33
REOY7hI0enm5GwjFocnTWg,1lfaNzMa7xj--SdnUyJ0Ag,VQcCL9PiNL_wkGf-uF3fjg,2,18,15,16,"This was probably the worst restaurant I went to during my stay in NOLA. First off, the food took forever to come out - over 30 minutes after we ordered. Secondly, our crab salad was pathetic. For a $18 salad, that ""crab salad"" was a fried mess on even shabbier spinach leaves. The shrimp in the shrimp po boy was small and miserly. The Oysters on the Half Shell was the most disgusting oyster I've ever had. I'm sorry, but this baked (or grilled - I'm not sure) was stuffed with this SUPER garlicky, cheesy, salty mixture that completely masked the flavor of the oyster itself. I ate one and couldn't eat another. My bf liked it though, but it wasn't for me. And the gumbo was way too spiced and seasoned. The only good thing was the service. The location is fairly centralized as well. Due to the long wait, they gave us free drinks (sodas) and 10% off the bill. We also had the crab salad taken off because, well, just look at the picture. Would you pay $18 for that?

There was a little bit of a wait to get in (no reservations), but only about 15 minutes long. Way better than ACME down the street with its 3 hour wait. 

Not much of an ambience, just a casual setting. We sat upstairs and there was a terrace you can walk out onto on clearer days.",2015-11-19 07:39:32
0666TScRE98mtXK71kH0qg,bktQcBRbKGwpUDUIzAdI_Q,VQcCL9PiNL_wkGf-uF3fjg,4,2,0,1,"After a morning of tours and shopping, we needed to stop for a quick bite to eat. I had read that the Royal House had tasty oysters, so we decided to have a light lunch here. I ordered half a dozen raw oysters, and half a dozen Oysters Royale. The raw oysters were good, but not nearly as large as the ones that Acme or Felix's serves. Mine were also not cleaned very well. Every single oyster had shell or some kind of debris in it. The Oyster Royale were good and I'd suggest them if someone didn't want to try the raw oysters.
 
My mom had the Crab Louis Salad. She said that it probably would have been better had the crab not been tempura-battered, but it was probably more of a personal preference thing. She said that the salad did fill her up and that the rest of the ingredients were really fresh. Our waiter was very attentive and made sure that we had everything that we needed.
 
The host that seated us was a bit of a downer as he seemed like we were making his job hard. There were two of us that came for lunch, and didn't have a seating preference, so I'm not sure how we made his job hard. He also kept talking to us in almost a whisper, and there was a fair amount of noise around us which made it difficult to hear him. I prefer the hosts/hostess to at least smile once during your brief time with them when they seat you. Our waiter made up for the host's bad attitude though. I just wish that I could remember our waiter's name. I only remember that he had blonde hair and was working in the bar area on 12/6.",2014-12-18 16:40:11
cqwpHjc_qxG18wyp9Dmzzw,aLEbyUJ_kFbKHz3EUsS5BQ,VQcCL9PiNL_wkGf-uF3fjg,5,0,0,0,I dream about those grilled oysters. Definitely in the top few of best things I've ever eaten.,2015-02-25 00:06:13
jaVU3wAJZEZkL9Gq78Nw3g,mziZZzSWWN2wCiGVNH-DEg,VQcCL9PiNL_wkGf-uF3fjg,5,0,0,0,"Made a beeline for gumbo as soon as I landed. Was not disappointed. Had chicken and andouille sausage, added shrimp. Loved the broth. Spicy! French bread that came with was fresh. Apparently famous for their oysters here. They had over 500 delivered while I was dining.",2017-01-28 22:12:14
sgto4w-qBXx5iGAGhjc8pQ,ySReJVkDDdXAZtw_oxikxw,VQcCL9PiNL_wkGf-uF3fjg,2,4,0,0,"Sigh. 

I really wish I could give this ANYTHING higher than a 2 stars. I had pretty high expectations after seeing some of the reviews here (even from other yelpers that I know). My friends and I were able to get a seat here 10 minutes after calling in ahead of time the day of (A Sunday). 

We were seated in a awkward long table by the second floor entrance where the noise level was a bit excessive. People were coming up and down the stairs so it was a bit hard to have a conversation. Our server was friendly enough, when my boyfriend found a rando piece of sharp clam shell hidden inside his NON SEAFOOD Chicken Sandwich, our server was quick to correct things by bringing out the restaurant manager. 

Overall, it was a subpar dining experience. After being seated almost immediately we still had to wait well over an hour for our food to come out, the clam shell piece incident kind of had us all wary of every bite we took. The food in general already was pretty bad and everything was pretty pricey. 
Specifically I'd like to point this out in regards to food but we ordered what we thought was shrimp and grits -- HOWEVER, this new version (as of 05/15/2016) SUCKS. It was two fried blocks of grits, covered in this insanely weird creole-y sauce with way too much cheese covering everything. 3/8 of us ordered this dish and collectively agreed that it was pretty much sadness on a plate. Another thing that was way off-- the mint julep. SUPER strong with little to no mint/sugar flavor to compliment it. My friend actually had to ask our server to bring it back to add some sugar to offset the insanely strong alchy taste it had.",2016-05-20 06:45:05
peEfKlMT3hux4qNOLD4-Vg,veBX5roHQLNnQ1rTtNh_gg,VQcCL9PiNL_wkGf-uF3fjg,2,0,0,0,"Went during MARDI GRAS parade with a few friends and we all ordered Dozen raw oysters, an order of crab claws, and fried alligator tail (should've had dipping sauce) I rate this 2 stars because of the cleanliness of the place. Waiter was sweet but wasn't as attentive to us as we would like. 
It wasn't too busy and we still didn't get proper service. 
One of the girls went to the bathroom and saw a cock roach in there. 
Food was Ok. We didn't hate it but we didn't love it either.",2017-02-20 01:33:23
YjVTFxb-WRUvU9eNuKilmg,mkT_rc_jmCY5qKiPXQY8PQ,VQcCL9PiNL_wkGf-uF3fjg,1,0,1,0,"Worst shrimp po boy

Dry bread, little salad and some fried shrimp pieces

Driest sandwich ever

Wait staff super nice but other than that the whole place is a mess

A true mess.",2017-01-02 06:29:09
UZ0xXmUrdZWY5UTyMdoQoQ,hW0GaOkaRdRqrbgodzUs3Q,VQcCL9PiNL_wkGf-uF3fjg,4,0,0,0,"Highlight was our server. He was super friendly and took great care of us. We had the crab legs as an appetizer and that was for sure the best part of dinner.

I tried the alligator po boy, which was decent, but a little salty. My husband the taste of New Orleans, which he really liked. The server up sold him on it, which ended up being a good choice but an extra $7. 

Overall, thought this was a good place for dinner.",2017-06-07 19:48:21
JP0pzx-E9o3qAw2dq9MgIQ,AkgJXSaiCd6Dn5LDtLVNoQ,VQcCL9PiNL_wkGf-uF3fjg,5,0,0,0,Sitting on the ledge of the restaurant is a great way to spend any night of the week.,2018-05-19 23:48:05
XGQxX8jF-R7w000Y0hJjFw,QqurLmNxY5HhMx9GHJhXig,VQcCL9PiNL_wkGf-uF3fjg,5,0,0,0,Beautiful restaurant and great ambiance! Wait staff was extremely polite and professional. The food was delicious and perfectly done. A must try in Nola!,2018-06-19 21:26:14
PvlHsg_fekV1xt2c0kpPpQ,ca2BFF5OikZ8DfUoVHTIag,VQcCL9PiNL_wkGf-uF3fjg,3,0,0,0,"In short, this is a 3 star restaurant not 4. The best thing on the menu we tried were the oysters which had toppings such as onions and peppers. But oysters are fairly common in New Orleans and they didn't stand out from the ones we tried at Acme (nearby). Also, one of my oysters had a little dirt which was unexpected 

We also tried the red fish blackened and the Cajun shrimp. While the fish was cooked well and had good flavor, it was underwhelming compared to similar fish choices (at similar prices) in San Francisco where we flew in from

The peel n eat shrimp was also underwhelming which had Cajun seasoning but lacked the sort of flavors you'd find at Boiling Crab or similar chains on the west coast",2015-12-21 20:39:25
ZUAxZqluUBjb0HrJMy6RSA,exs-s4VCEyKq6TznR-ZYGg,VQcCL9PiNL_wkGf-uF3fjg,2,0,0,0,"Whoever thought grits should be in brick form obviously has never had real grits.

 I had the shrimp and grits and they were more then disappointing. They were fried? And cold and not good. Plus with 4 little shrimps. 

My friends got the sampler and alligator poboy. All very underwhelming to say the least. 

The waiter was very pleasant but seemed to have a very rehearsed skit. Make sense when you are in the heart of the tourist area. But this please is definitely not worth the hype.",2016-05-19 16:27:25
8UgyVkSwNKL1z7tV8--RWQ,HPKWITAvDlbZM0f1S7TPuw,VQcCL9PiNL_wkGf-uF3fjg,5,1,0,0,"Walked in, sat at the bar, had 2 doz oysters in a half shell and a Bloody Mary. HANDS DOWN the BEST Bloody Mary I've ever had. The oysters were big and fresh, and the bartender(I think his name was Joseph) was very nice.
A wonderful experience all around.",2013-05-29 23:57:37
RmH3PlgvX1PORTfIxJWyZA,ZTZCCGtsjY_U2p8cMt4BuQ,VQcCL9PiNL_wkGf-uF3fjg,3,1,0,0,"I'm pretty surprised that this place has such a high rating. Then again, I'm only giving three stars since our waitress was so sweet and nice and the overall service we received was great. Without that this would most likely be a two star review given the quality of food compared to the prices we paid. 

My friend and I checked in to get the free appetizer and chose spinach artichoke dip which ended up being the highlight of the meal. Aside from that, everything was pretty subpar given New Orleans standards and very processed tasting. We had clams royale which I had been craving since we landed and did not satisfy that craving at all, which surprised me since oysters were one of the things people mentioned repeatedly. For our main entrees, my friend got jambalaya she had been craving and I got the shrimp and grits. My friend said the jambalaya she had at Mother's the next day was much better than the mediocre one at Royal House. The Shrimp and grits were a complete disappointment on my end. The shrimp were small compared to what's been offered at other establishments and the grits looked like they were scooped out of a big vat with everything haphazardly thrown on top. 


I will not be recommending this to anyone for the food, but the service was great.",2017-05-14 16:10:53
jVQBHKPcVDJOir0Fmlu8IQ,6MbETgiR9ZCz3arfIyEEkg,VQcCL9PiNL_wkGf-uF3fjg,4,0,0,0,"great food and completely respectable service! though i don't eat seafood (i know, i know...) i ordered a french onion soup as an appetizer (yums!) and a burger with fries for my entree (double yums!). only downside was that the waitress forgot my friends' alcoholic beverages, even though she came around multiple times asking if we needed anything else. we didn't mind, it was late in the weekend and we were fine with sober bevvies. i recommend this place for its ambiance and friendly service staff but if you're looking for an oyster recommendation, unfortunately i cannot provide that...",2013-05-07 14:34:56
KmH7sQBhS6MtwpG9yQKtAQ,q3841xwaxpCm6Ce6bxwyRg,VQcCL9PiNL_wkGf-uF3fjg,5,0,0,0,Please go here if you're on vacation!! I went there twice in the 4 days I spent in New Orleans. Had my first po boy and it was very good! Fried alligator and the gumbo were the best. Tried gumbo at other places and they did not compare to this place. Absolutely amazing!!,2017-09-09 19:41:30
FpN-OtFpVYUZHHXFgwP9yw,KCDh7MGpmKv7Qz0LRJ1wyg,VQcCL9PiNL_wkGf-uF3fjg,3,0,0,0,"The service was lacking and they were out of everything. No mimosas. No bloody mary's. No crab claws. No shrimp and grits. I finally ordered the red beans and rice. It was supposed to come with fried chicken strips, but it came with fish instead. Our food took FOREVER to come out. After about 30 minutes, the waitress said she would check on it, but she obviously didn't because we asked her again after another 15 minutes and the food came right out. The food was amazing, but the prolonged wait and the lack of menu items was horribly disappointing. How does one run out of mimosas?!",2017-01-15 22:39:44
0ujxhdlm-ZNhXQCbDs7MZA,sefrFNCoJZhuePML4eYiaA,VQcCL9PiNL_wkGf-uF3fjg,1,2,0,0,"Do not go here!  After what I'm assuming was a change of management, this restaurant was beyond disappointing.  The fried alligator was good, but took forever to come out, and the portion was about half the size of the pictures that we've seen.  Then our entrees (finally) came out, and were hilariously awful.  The worst ""non-traditional shrimp and grits"" that I've ever seen.  A pile of grease and parmesan cheese shouldn't qualify as Shrimp and Grits.  Not even close to what they should've been, or what had been pictured on Yelp.  The jambalaya was flavorless, as was the gumbo.  Please don't waste your time here.  We had to leave after just a few bites of our entree.  The nice and friendly staff could only go so far.  That food was a disgrace.",2016-11-22 22:44:25
A0f8xixE8px_4cNi8lM8Bw,L1-L9W5k04xLdkL7XuSHaA,VQcCL9PiNL_wkGf-uF3fjg,4,0,0,0,"Food:
Charbroiled oysters: oysters in butter, parsley, parmesan: $15 per dozen 
Corn crab bisque: $10 a bowl
Crawfish + crab ravioli with crawfish sauce: $19
Grilled redfish: $22

All very very yummy, loved the redfish (I had the ravioli, which was quite good), which was meaty and flavorful. The bisque was creamy but not too rich or salty with wonderful seafood flavor. This was our spendiest meal, and though pricey, everything was so so good. 

We got a table in a window that opened onto the street, and we were treated to a nice serenade on the opposite corner during dinner.",2012-04-01 00:21:39
moxKD7heD_NgLfUyWqg0NQ,p-QqvTDZYbmRQPYCnJojaw,VQcCL9PiNL_wkGf-uF3fjg,4,0,0,0,Stopped by for lunch on a Saturday afternoon. The view from the upstairs outdoor balcony was great!  And the food was fabulous.  We had the char grilled oysters to start. Delicious!   And the bloody Mary's were perfect!,2015-05-26 19:29:13
XmjQD79zZN4Pa1-c0kU_Jg,3stET1eEuggNLYb6VeOD1g,VQcCL9PiNL_wkGf-uF3fjg,3,1,0,0,"Just finished eating here and it was so-so. We ordered the oysters royale and crab claws, both of which were very tasty. However, there were numerous other issues. We were seated at a very small table for four people when really only should have been used for 2 people! But they didn't seem to care despite having empty tables nearby. Our waiter was Joe and he was not the most attentive waiter. We did not have great service and despite the restaurant not being too busy the food still came out quite slow. He took an awfully long time to bring us a glass of wine even after ordering it after we sat down. 

First, we ordered the oyster tacos appetizer, and for one thing, chips are not a taco. You should not be calling them tacos when you place oysters on 5 tortilla chips. Secondly, the oyster tacos have a super SPICY sauce on top which they don't even mention on the menu!! I love spicy things but they slathered the sauce on each chip that you could barely taste the oyster and your lips go numb as soon as you swallow. When I asked our waiter Joe about the sauce he said it was a chipotle pepper sauce and I mentioned it was terribly spicy and he walked away as if he didn't care about satisfied customers. Either put it on the menu, put a small drop on each oyster, or have the waiter inform you when ordering it! 

The pecan mahi mahi was good but you couldn't really taste that it was pecan. Etouffee was good. Blackened shrimp and jambalaya left little to be desired. 

During our meal, one of the busboys ran into my sister's arm hard but didn't notice nor apologize. Then, that same busboy knocked over a glass he was carrying and also slammed down plates at the table next to us.

Royal House really ought to crack down on service and attitude because I certainly won't be recommending this place anytime soon to friends visiting Nola.",2018-06-27 00:53:02
